UNIQUE_ID,Hire
245043725,1
244989200,1
244936722,1
242445320,1
245109764,1
245227768,1
121280206,1
245135781,1
245085381,1
245187810,1
245037789,1
244968548,1
245161235,1
232425493,1
245165249,1
245144639,1
244945087,1
245108549,1
244982432,1
245073261,1
245083899,1
244973425,1
233968011,1
245151143,1
245129179,1
245211889,1
243179072,1
245166647,1
245136184,1
245168959,1
244565048,1
245102058,1
245202305,1
245002399,1
244966244,1
239512149,1
245135058,1
244956938,1
245138556,1
245067514,1
245056755,1
245185835,1
128056006,1
245226281,1
245205287,1
241918818,1
241092454,1
245169738,1
245212797,1
245118023,1
245206522,1
244982410,1
244909050,1
245102374,1
245160246,1
245181839,1
245194451,1
245121005,1
245179112,1
245096499,1
244994904,1
244935360,1
243009966,1
245103477,1
245180340,1
238872295,1
237781221,1
244997505,1
245225545,1
232121707,1
244986043,1
245213911,1
245166242,1
245147943,1
245089610,1
240674542,1
245221512,1
245152712,1
245192846,1
242246793,1
245093550,1
245145842,1
245172865,1
242139392,1
244950418,1
245021376,1
245140443,1
245065609,1
244963164,1
245198458,1
244952052,1
236247410,1
130673714,1
242758897,1
245112571,1
245107641,1
244991167,1
244957715,1
245085652,1
245037321,1
244975112,1
223699200,1
245187093,1
245059555,1
245140829,1
245003621,1
245091989,1
245274105,1
245123873,1
245074848,1
245090685,1
245252212,1
245202492,1
245047453,1
244952880,1
245086271,1
245116376,1
123437967,1
243422421,1
245050623,1
244958003,1
244963500,1
245202131,1
239280277,1
245224560,1
244231855,1
245060249,1
245237160,1
244984652,1
245075803,1
244961466,1
245134802,1
229984071,1
241794266,1
245123538,1
244995123,1
245117471,1
241373224,1
245085604,1
245092246,1
244931198,1
245226141,1
245116698,1
245074237,1
245156599,1
245063868,1
245118423,1
245070991,1
245259113,1
232417855,1
245152675,1
245272968,1
245109844,1
245134725,1
245152671,1
242882075,1
245054898,1
245190111,1
245113956,1
234923118,1
244622038,1
238585319,1
245100745,1
244991655,1
245099000,1
245112420,1
245150192,1
245265336,1
245141266,1
245141898,1
245123537,1
245060577,1
245148619,1
245134472,1
245012812,1
245159934,1
245205790,1
245118097,1
245075618,1
244977383,1
245035662,1
245206687,1
245082308,1
244967460,1
245208325,1
243411946,1
245203249,1
241596047,1
245202809,1
245226120,1
244931028,1
245122304,1
245107770,1
245203040,1
245081153,1
232579258,1
126237468,1
245128985,1
245226045,1
244945196,1
238720469,1
245064148,1
245102487,1
245211320,1
245050553,1
245113044,1
244169670,1
245081608,1
245205124,1
245170535,1
241335589,1
245175597,1
244954480,1
245036088,1
245092130,1
245116968,1
245102091,1
245141794,1
245151354,1
245084897,1
245108318,1
245088777,1
243092191,1
245127138,1
245134681,1
245124874,1
245023516,1
244959495,1
245074048,1
245102047,1
245180976,1
244977675,1
245071110,1
245130788,1
245166261,1
245011479,1
245207664,1
245160740,1
245043801,1
245212307,1
245091455,1
241255734,1
245212492,1
245061210,1
238621378,1
245112955,1
230177111,1
245073377,1
245037996,1
245171531,1
245127307,1
245028455,1
245047653,1
233243321,1
245198272,1
245135578,1
245082032,1
245100430,1
245150348,1
245248001,1
245005546,1
231577651,1
245247523,1
245207393,1
125092751,1
245138191,1
125594054,1
245041946,1
245216758,1
245116664,1
240626947,1
245256970,1
245212311,1
245261406,1
245106823,1
122558527,1
245247454,1
125857499,1
245138725,1
245096861,1
245172585,1
245144949,1
125652130,1
245226193,1
245175413,1
245055346,1
245208089,1
245047745,1
245176449,1
245146408,1
245074682,1
125203157,1
245206971,1
235475168,1
245201581,1
242922263,1
245219945,1
245061753,1
245146406,1
239610576,1
245185675,1
245075090,1
244242718,1
245075032,1
245073240,1
245177393,1
129236840,1
245084624,1
245080148,1
244940102,1
245256078,1
245216857,1
240788520,1
245090219,1
245166947,1
245028135,1
244418625,1
245152535,1
244277622,1
244940132,1
245152705,1
245156412,1
245162284,1
245196918,1
242806835,1
245064642,1
245170498,1
245260480,1
245205015,1
245100408,1
244968699,1
245074281,1
245056800,1
245078756,1
244959554,1
245225154,1
245113114,1
242468404,1
245035346,1
245235202,1
245023223,1
245078999,1
245145984,1
245186728,1
245184928,1
245145746,1
244982113,1
245220226,1
242108587,1
244944634,1
244964674,1
244987619,1
244965314,1
245169410,1
244956854,1
245206433,1
244163154,1
245096689,1
228411684,1
231316963,1
245201090,1
244971834,1
245166668,1
245073537,1
244999226,1
245255130,1
245167141,1
245174854,1
245235524,1
245176806,1
245098322,1
231415841,1
244456147,1
245021228,1
245191350,1
245154953,1
124901647,1
245047913,1
229999012,1
245091511,1
245113474,1
234622756,1
125354354,1
239474933,1
245134522,1
245190737,1
244917891,1
245146410,1
245224846,1
245136104,1
124627996,1
245043777,1
245177228,1
245211362,1
245067806,1
245101670,1
236045848,1
245075748,1
245115128,1
238475118,1
244672074,1
245094053,1
245197287,1
245259886,1
245010579,1
245262908,1
244965246,1
125237367,1
244956242,1
245133730,1
245065788,1
245093346,1
245267706,1
245206266,1
245116564,1
230702492,1
245219180,1
245093341,1
123005167,1
244936350,1
245205410,1
245114667,1
245091726,1
245134442,1
245136246,1
245130864,1
245109315,1
245087317,1
245261354,1
245139485,1
125521028,1
235093889,1
244986095,1
245165251,1
245120372,1
245231439,1
245093453,1
245187004,1
245277883,1
245240740,1
245030127,1
245059742,1
245151791,1
245171692,1
245040289,1
245188321,1
245002813,1
244987529,1
245124554,1
233995410,1
122181336,1
245085430,1
241678991,1
245048150,1
245100801,1
245114880,1
244993302,1
245134600,1
245097642,1
240261278,1
245275151,1
245270023,1
245161039,1
128601644,1
245080700,1
244964757,1
245065637,1
245134696,1
245133847,1
245078565,1
245225261,1
245057166,1
245226459,1
245179910,1
245187329,1
245001973,1
245247256,1
245074781,1
245107550,1
244952906,1
245161993,1
245114580,1
245090520,1
242977376,1
245034949,1
245035199,1
245115218,1
245002239,1
235593398,1
245066132,1
244988818,1
245144743,1
244935669,1
245073955,1
245175729,1
242261172,1
244982051,1
245046720,1
244848623,1
245079994,1
245090473,1
245115131,1
121734656,1
245100656,1
241411185,1
245207788,1
245073758,1
245085940,1
245156124,1
245151636,1
245119223,1
245246377,1
245180277,1
245094067,1
240552346,1
245032067,1
245089708,1
245135352,1
245236393,1
245098542,1
230765516,1
125984614,1
245175161,1
244960688,1
245149971,1
239426977,1
245086408,1
243173021,1
245150214,1
245074697,1
245208479,1
244149863,1
245206670,1
245170137,1
245087122,1
245264325,1
245064965,1
233953832,1
245201275,1
245171114,1
245211300,1
245091221,1
245205368,1
123305025,1
245097376,1
245036012,1
245246877,1
245136296,1
245006306,1
244894953,1
245140727,1
245112148,1
244966914,1
245114154,1
239567941,1
245145232,1
245136772,1
235895677,1
245205747,1
245001425,1
245069762,1
245226061,1
245252211,1
245229722,1
243360854,1
244945959,1
226725426,1
245216267,1
244973376,1
245196208,1
242790065,1
240880229,1
244984721,1
245220684,1
245166310,1
245152331,1
243866115,1
245175315,1
245051416,1
245116708,1
245059991,1
244985227,1
241982151,1
245090762,1
245047832,1
235562614,1
245107593,1
245146648,1
245075734,1
245190894,1
245022456,1
245113960,1
245123687,1
244987714,1
245141320,1
245144422,1
245046588,1
245169754,1
245083894,1
237637272,1
245181480,1
122813298,1
245067122,1
244964945,1
245160769,1
245064506,1
245037735,1
245044356,1
245181475,1
245094164,1
244945818,1
245035555,1
245113597,1
245041436,1
244998849,1
245252129,1
245060970,1
245169047,1
245160871,1
245229323,1
228365169,1
242938701,1
245164523,1
229966157,1
245064784,1
245226891,1
245123335,1
245087624,1
241665246,1
245222270,1
242998488,1
245181756,1
241427297,1
241658019,1
244965040,1
245050367,1
245151183,1
245098106,1
245048395,1
245074268,1
244950003,1
245155947,1
245080503,1
129477105,1
245014871,1
245179913,1
245230977,1
244930818,1
245185674,1
245169673,1
245192475,1
245064301,1
245159883,1
244989748,1
245093075,1
242906329,1
245191039,1
230276302,1
245152109,1
245151623,1
245120940,1
230510806,1
245202234,1
244954629,1
245144430,1
245032961,1
245037060,1
245043520,1
244629031,1
245091697,1
245229080,1
245216795,1
245109472,1
245030691,1
244959938,1
241995384,1
245156232,1
245135068,1
245124326,1
245021850,1
245145157,1
245216205,1
245091525,1
245146183,1
245122787,1
244786953,1
245251418,1
245225855,1
245255547,1
245121376,1
245241740,1
245121012,1
245165299,1
245151808,1
245133607,1
245098090,1
245124580,1
245159960,1
245148020,1
245147827,1
244967967,1
245032461,1
245129318,1
245237149,1
245084788,1
245152065,1
245108449,1
245091691,1
245217086,1
245172739,1
242196579,1
245130587,1
245072831,1
133910211,1
245167001,1
245064449,1
244991647,1
245222781,1
245224795,1
245101153,1
245085229,1
245030673,1
228615774,1
245113083,1
245181278,1
238696423,1
245085101,1
245118667,1
245043553,1
245144704,1
245236757,1
245126833,1
245165079,1
245100136,1
125329969,1
245184952,1
245041388,1
245118252,1
244967871,1
245122249,1
245150844,1
245001660,1
244967234,1
245170974,1
231595625,1
245055109,1
245122310,1
245041517,1
245093012,1
245119013,1
245022720,1
239031344,1
245109457,1
245230474,1
245207849,1
245200991,1
245119643,1
245269215,1
245097608,1
245207131,1
245200959,1
129090216,1
245128723,1
245155926,1
245142020,1
245201829,1
245127759,1
235264448,1
245061207,1
245059313,1
244964930,1
244930781,1
245013840,1
245192990,1
245200691,1
244985764,1
245191124,1
245278411,1
245226461,1
245031467,1
245187838,1
236698490,1
245192569,1
245151287,1
245087423,1
245085340,1
245081230,1
244930667,1
245154282,1
231025818,1
232300072,1
245192848,1
245141189,1
241109731,1
245185718,1
245144803,1
244957600,1
245129327,1
244973717,1
245248495,1
245145242,1
245060681,1
244987651,1
245140585,1
245252260,1
245150052,1
245013875,1
241013620,1
245205853,1
245067304,1
245144110,1
242791077,1
245120591,1
245015823,1
245096120,1
245002512,1
244987431,1
245009137,1
245178750,1
245102412,1
245043563,1
241817275,1
240572063,1
245096727,1
245229148,1
245220727,1
245073628,1
245086319,1
245073284,1
245111803,1
230257297,1
245136607,1
245234641,1
245151275,1
245111982,1
231733959,1
245070148,1
245030670,1
245113454,1
245185056,1
244940560,1
245112638,1
244964284,1
245212860,1
245127689,1
245107141,1
245203329,0
245127268,0
245117275,0
245225283,0
245185380,0
245096151,0
245079388,0
240065100,0
245026619,0
244961199,0
245085194,0
245229461,0
245192188,0
245206968,0
245061530,0
245216887,0
245152282,0
245061918,0
245108959,0
245191383,0
245098533,0
245015148,0
245204977,0
245026002,0
245186977,0
245107170,0
242129605,0
245206667,0
245023532,0
245094068,0
245230120,0
245075574,0
245171693,0
245161169,0
245085433,0
244967670,0
245153046,0
245117338,0
245113639,0
245264854,0
245242755,0
226381273,0
245198315,0
245196443,0
241986635,0
245090631,0
245195860,0
245195035,0
245080520,0
245068278,0
245141551,0
245033641,0
245122398,0
245202774,0
245226067,0
245139162,0
234973763,0
245167774,0
245222606,0
245091492,0
242971856,0
245171593,0
245217078,0
245207928,0
245113575,0
245166592,0
245211902,0
245198486,0
245066239,0
245060967,0
245057242,0
245160608,0
245133624,0
245159588,0
244982626,0
245178847,0
245172978,0
245105628,0
245051032,0
239173408,0
245084645,0
245032916,0
245112206,0
245176733,0
245036746,0
239583219,0
245187705,0
245169510,0
244958839,0
245142309,0
244992910,0
245084500,0
245069812,0
245085490,0
239474138,0
244945589,0
245144452,0
245052007,0
245274271,0
245041333,0
245202022,0
234596175,0
245100055,0
245008235,0
245247172,0
244154418,0
243391758,0
245067180,0
245074836,0
245154622,0
245155605,0
244968611,0
245181078,0
245117360,0
240008381,0
245191877,0
241774483,0
245060802,0
244981584,0
244935805,0
245174356,0
244961587,0
245109100,0
245051900,0
245033630,0
245192771,0
245116833,0
245179347,0
245057767,0
245052570,0
245165790,0
244977803,0
244964512,0
245211118,0
245171841,0
245167396,0
244998858,0
245122791,0
245135827,0
245186537,0
245170685,0
245155989,0
245162263,0
244937136,0
241590422,0
245146550,0
245115005,0
245119568,0
245073402,0
244985780,0
245127407,0
245130791,0
245139710,0
245081195,0
242288245,0
245046316,0
245148232,0
245224739,0
245133746,0
244935111,0
245056028,0
244937351,0
245129209,0
245242184,0
245096878,0
245140781,0
245166714,0
245080593,0
245086075,0
245008120,0
245206276,0
245206550,0
245113043,0
245260439,0
245260360,0
245150901,0
245092816,0
245075073,0
245175066,0
245033144,0
245167432,0
244965338,0
245086817,0
244049660,0
245112222,0
245115076,0
245096766,0
245175044,0
244950168,0
245185561,0
245128464,0
244998661,0
245196796,0
245042622,0
245192112,0
245144693,0
245245395,0
245012886,0
245169787,0
245102007,0
245196538,0
245181016,0
245091951,0
245133544,0
243026936,0
245057316,0
245067678,0
245165734,0
245031549,0
245166680,0
245195133,0
245093196,0
245179789,0
245139317,0
245187519,0
244968095,0
245060055,0
244957163,0
245043116,0
245254661,0
245186049,0
245122312,0
245081120,0
245086156,0
245056367,0
128131161,0
245146740,0
244956008,0
245000497,0
245175423,0
244953027,0
245130237,0
245256600,0
245187516,0
245174649,0
238849888,0
245155312,0
244410361,0
245012501,0
245150887,0
245086023,0
245117486,0
245051308,0
245125071,0
245108955,0
245005321,0
245060099,0
245255482,0
245180139,0
245160450,0
244985047,0
244984990,0
120075759,0
233263815,0
244292501,0
245127952,0
245079142,0
245171726,0
245041848,0
245167147,0
245242303,0
245007964,0
245180077,0
245235495,0
244947916,0
245170368,0
244985330,0
245205624,0
245254444,0
240764806,0
245130635,0
245067068,0
245161977,0
245052715,0
245179298,0
245037991,0
245041314,0
245067227,0
245090239,0
245017414,0
245155431,0
245111704,0
245064689,0
244942310,0
245156089,0
245128148,0
245225600,0
245060040,0
240552567,0
245134095,0
243405074,0
245061568,0
245120470,0
245219245,0
245179128,0
245074029,0
245151303,0
245057257,0
245202905,0
244290605,0
245096579,0
245087708,0
245087592,0
245060886,0
245119463,0
244981925,0
245109218,0
245140604,0
245084165,0
244961057,0
245078434,0
245241743,0
245071246,0
245085023,0
245229956,0
242123170,0
245175605,0
245109114,0
239789003,0
245112344,0
240843434,0
245067450,0
245216653,0
245081327,0
245061861,0
245115341,0
245151114,0
245140636,0
245091936,0
245185343,0
245112728,0
245073230,0
245063682,0
245102196,0
245047098,0
245080295,0
245079281,0
223891829,0
245097156,0
245207165,0
245230656,0
245171396,0
245264514,0
245180894,0
245123750,0
245220402,0
245101924,0
245191598,0
244973741,0
245085596,0
245151381,0
245042066,0
245156413,0
245147019,0
245122193,0
245123604,0
245128884,0
245150957,0
245207949,0
245032229,0
235501020,0
245026037,0
245229103,0
245098289,0
245048041,0
245231726,0
245213509,0
245120912,0
238101308,0
245127707,0
245146910,0
244988989,0
245037526,0
245161482,0
245177289,0
245207900,0
245129996,0
245141007,0
245140745,0
239634464,0
245112933,0
245160525,0
245155093,0
245117218,0
245242204,0
245231802,0
245091861,0
124928398,0
245146219,0
245118389,0
245152883,0
245090896,0
245100202,0
245109402,0
245048211,0
122590365,0
245108253,0
245140623,0
245152431,0
245103686,0
244963803,0
245256028,0
244989776,0
245161496,0
245144002,0
245145502,0
245196446,0
245125019,0
245159604,0
241798168,0
245101531,0
245011008,0
244989845,0
245130595,0
234317947,0
244956548,0
241840660,0
121638744,0
245114491,0
245180819,0
245123333,0
245178624,0
244954035,0
244973486,0
245114847,0
245256148,0
245113092,0
244992620,0
245066309,0
245066685,0
245075009,0
125388949,0
245092727,0
245120838,0
245074136,0
245136238,0
232487774,0
245100492,0
245097030,0
245095602,0
243359684,0
245254782,0
245133666,0
245160188,0
245207622,0
232320128,0
245192712,0
244929932,0
244932780,0
245177015,0
245201938,0
245180439,0
245179923,0
239470277,0
245120392,0
245201215,0
245254600,0
245247588,0
245164574,0
245030976,0
245061023,0
245155432,0
245154295,0
245190675,0
245181937,0
245114158,0
244964597,0
245091347,0
245014942,0
245084444,0
245119636,0
245150929,0
245140756,0
245022765,0
245216367,0
245246002,0
245103431,0
245107744,0
245139808,0
245127990,0
245261109,0
245124901,0
245241474,0
245100351,0
245109070,0
245012655,0
245123511,0
245147704,0
245205872,0
245085976,0
245014647,0
245016283,0
245121971,0
240362379,0
245274386,0
245080519,0
245046356,0
245146502,0
245081248,0
245091541,0
244964754,0
245162341,0
245155877,0
245124865,0
245135377,0
245256472,0
245229412,0
245230784,0
245202936,0
245150314,0
244256659,0
245181440,0
245084894,0
245036779,0
245187557,0
245196076,0
245093581,0
244973687,0
245173189,0
245118395,0
245150279,0
245120903,0
245095956,0
245241027,0
245146885,0
244988097,0
245129619,0
245060592,0
245202667,0
245150868,0
244964786,0
245069561,0
245090795,0
242701989,0
245202601,0
245002975,0
245051869,0
244942102,0
245219596,0
245198971,0
245199044,0
242188546,0
245103244,0
245226345,0
245192684,0
245087156,0
245248745,0
245140866,0
245098206,0
245081525,0
245089635,0
245100816,0
245133657,0
245250765,0
241584254,0
245055561,0
245187809,0
245171170,0
245090400,0
245118383,0
245047872,0
245089503,0
245057597,0
245247459,0
245130042,0
245156010,0
245197190,0
244963250,0
245156612,0
245074708,0
245060640,0
245136733,0
245216837,0
245150741,0
245003436,0
245170080,0
245032943,0
245194874,0
245113526,0
245052904,0
245162135,0
242301971,0
244941091,0
245113460,0
245096473,0
245107285,0
244922410,0
245150592,0
245064598,0
244960493,0
245119710,0
240101779,0
244797505,0
244955263,0
244961453,0
245046454,0
245155518,0
245062316,0
245177051,0
245101449,0
244936678,0
245255189,0
245180938,0
245235335,0
245022065,0
245146365,0
245129317,0
245033540,0
245090277,0
245079631,0
245252182,0
245122410,0
245041899,0
245118273,0
238279727,0
245252169,0
245190787,0
245251641,0
245192889,0
245070668,0
244984511,0
245066388,0
245112963,0
245217109,0
245139839,0
245118453,0
245103651,0
245240017,0
245156732,0
245089960,0
245084401,0
245124821,0
245177193,0
245007355,0
245108003,0
245074086,0
245085027,0
232817673,0
245000430,0
244944677,0
245075354,0
245176018,0
245213755,0
245156058,0
245121180,0
245199141,0
244978580,0
244941406,0
245201797,0
245123100,0
245180089,0
245084724,0
245101605,0
245187397,0
245207750,0
245246968,0
245185367,0
244953974,0
245185960,0
245133964,0
245180279,0
245118882,0
245096268,0
245156067,0
245012439,0
245152377,0
245160307,0
245231599,0
245048477,0
245219469,0
245205740,0
245074400,0
245140224,0
245121494,0
244962788,0
245205218,0
245220483,0
232228141,0
245140334,0
245093945,0
245130013,0
245166127,0
245091243,0
245128274,0
245245339,0
245078767,0
245116930,0
244972286,0
245037781,0
245102932,0
245269761,0
245219223,0
245251766,0
244968934,0
245142086,0
245114523,0
245100523,0
245070807,0
245051138,0
242442413,0
245056384,0
245226474,0
245144600,0
245213749,0
245229389,0
245097154,0
245186480,0
245080023,0
245173085,0
245242085,0
245080312,0
245133532,0
245152191,0
245159806,0
245252532,0
245174838,0
245040835,0
245084090,0
245181738,0
244964866,0
245147039,0
245087440,0
245016686,0
245122625,0
245146753,0
245107646,0
245224891,0
245220239,0
245086741,0
245028109,0
244984666,0
245062205,0
245100424,0
245152181,0
244960543,0
245031795,0
244968407,0
245038356,0
245139130,0
245043129,0
245123847,0
241553650,0
245042256,0
245087239,0
245127156,0
238425165,0
245036486,0
245090787,0
245196790,0
244978941,0
245037592,0
245152473,0
244949631,0
245108719,0
245205873,0
245170988,0
244980762,0
245103573,0
245089077,0
245201579,0
245196193,0
245171499,0
245186493,0
245140220,0
245196172,0
122883674,0
245259279,0
245129336,0
245151535,0
245211814,0
245169755,0
245125053,0
245017841,0
245140094,0
245092129,0
245129244,0
245060833,0
245196496,0
245142043,0
245065075,0
245128153,0
245033331,0
245194959,0
245252764,0
245207890,0
245211823,0
245093276,0
245101926,0
245106722,0
245240363,0
245021713,0
245052320,0
245086374,0
245118006,0
245124335,0
245042580,0
244985666,0
245219383,0
245174884,0
244286331,0
244964621,0
245190910,0
245059583,0
245086472,0
242594670,0
244988033,0
245170549,0
245174611,0
245097023,0
244967034,0
245035564,0
245176103,0
245155707,0
244979023,0
245154486,0
238465003,0
245124796,0
245207096,0
245123647,0
245040558,0
245178893,0
245130673,0
245107110,0
245112739,0
235440469,0
245107606,0
245199183,0
245047166,0
245211665,0
245085350,0
245202890,0
245122170,0
245212568,0
245087527,0
245154603,0
245040501,0
245097521,0
245186294,0
245187396,0
245226499,0
245128977,0
241500563,0
245117167,0
245152617,0
245241848,0
245093334,0
245196374,0
245140686,0
245096597,0
245044396,0
245101773,0
245055627,0
244999025,0
241808166,0
245085657,0
245073705,0
245138831,0
245221012,0
245130601,0
245099705,0
245067471,0
245127441,0
245202214,0
230044120,0
245202457,0
245145579,0
242180092,0
245028247,0
245120501,0
245123814,0
245041630,0
245141549,0
244991125,0
245235743,0
245044435,0
245141179,0
245186678,0
244972267,0
245002178,0
245229179,0
245190028,0
245176277,0
244533694,0
245114180,0
244989604,0
245096767,0
245074816,0
245052255,0
245085559,0
244957504,0
239394100,0
122369165,0
245145500,0
245219861,0
244985872,0
245196978,0
245260675,0
245139897,0
245144562,0
244972216,0
245013968,0
245150553,0
245157299,0
245062199,0
245187622,0
245165370,0
245118260,0
241220162,0
245108951,0
245063581,0
245096683,0
245097228,0
245087253,0
245167363,0
245021824,0
244947722,0
244988205,0
245171707,0
245176479,0
245174637,0
245154366,0
245066035,0
245052495,0
245117013,0
245185113,0
245092091,0
244954960,0
245045668,0
244989621,0
244945447,0
245010243,0
244981928,0
245177600,0
244948376,0
245174423,0
245236878,0
245087299,0
245089141,0
245146287,0
245044399,0
245043700,0
245125108,0
245216787,0
239601948,0
245124778,0
245091295,0
244984840,0
245246381,0
244988909,0
245152512,0
245196515,0
245114650,0
245061014,0
245206144,0
245070813,0
245091226,0
245212741,0
245086101,0
245098358,0
245100354,0
244514993,0
245033187,0
125637261,0
245135734,0
245180993,0
245037672,0
245161299,0
244956347,0
245248101,0
245095918,0
244997072,0
245113645,0
245122419,0
245140943,0
245147024,0
245170509,0
245109906,0
245098061,0
245167380,0
245172178,0
245076253,0
245070671,0
245093227,0
245109529,0
245079098,0
245186112,0
245155919,0
245134457,0
245011544,0
245097386,0
245142107,0
245241642,0
245051329,0
244588530,0
245037442,0
245155695,0
244985008,0
245155678,0
245113613,0
245154493,0
244953146,0
245221598,0
244954494,0
245190921,0
245152666,0
244994659,0
245171549,0
245122905,0
245092118,0
245162029,0
245027842,0
245229020,0
125746000,0
245173300,0
245074901,0
245146571,0
244961124,0
245022833,0
245186409,0
245141516,0
245178745,0
245160706,0
245195504,0
245109224,0
245145198,0
245085379,0
245040488,0
245170901,0
245129377,0
245244735,0
245103618,0
244969026,0
245026053,0
245027211,0
244950844,0
245039419,0
245079332,0
245195558,0
239016741,0
245070234,0
244998736,0
245096593,0
245140681,0
245081002,0
245159824,0
245108961,0
245080585,0
245166324,0
245236012,0
245202470,0
245195418,0
245205581,0
245119120,0
245176908,0
245102812,0
245057464,0
242575537,0
245095777,0
242331177,0
245194566,0
244964867,0
245170811,0
245269934,0
244954071,0
245033117,0
245102496,0
245046266,0
245226688,0
245156872,0
245173002,0
245063824,0
245041843,0
245107518,0
245152751,0
245190294,0
244974543,0
245180725,0
245231409,0
245060086,0
245064424,0
245098446,0
245150432,0
245165681,0
245080246,0
245180098,0
245036031,0
245082142,0
245103289,0
245212369,0
245025486,0
242583134,0
245166636,0
245145699,0
245265140,0
245120380,0
245113588,0
245202221,0
245181576,0
245111600,0
245060551,0
245033338,0
245120341,0
245073783,0
245076352,0
245247439,0
233098238,0
245125157,0
245101417,0
245205838,0
245090144,0
245191639,0
245080721,0
245228741,0
245226779,0
245171185,0
245160514,0
245078913,0
244953133,0
245080143,0
245205961,0
245164664,0
245185719,0
245184973,0
245134003,0
245060428,0
